timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1673431529942,5232,HTTP Request,200,OK,AchomkaOffer 1-260,text,true,,2786,114,804,804,https://carnesia.com/,5097,0,4209
1673431530239,4935,HTTP Request,200,OK,AchomkaOffer 1-293,text,true,,2777,114,802,802,https://carnesia.com/,4935,0,4265
1673431530486,4688,HTTP Request,200,OK,AchomkaOffer 1-728,text,true,,2785,114,802,802,https://carnesia.com/,4688,0,3826
1673431530558,4616,HTTP Request,200,OK,AchomkaOffer 1-772,text,true,,2794,114,801,801,https://carnesia.com/,4616,0,3740
1673431530102,5072,HTTP Request,200,OK,AchomkaOffer 1-329,text,true,,2782,114,798,798,https://carnesia.com/,4937,0,4065
1673431530678,4496,HTTP Request,200,OK,AchomkaOffer 1-865,text,true,,2786,114,798,798,https://carnesia.com/,4496,0,3819
1673431529958,5216,HTTP Request,200,OK,AchomkaOffer 1-18,text,true,,2792,114,797,797,https://carnesia.com/,5081,0,4215
1673431530389,4785,HTTP Request,200,OK,AchomkaOffer 1-544,text,true,,2782,114,797,797,https://carnesia.com/,4650,0,3975
1673431530120,5055,HTTP Request,200,OK,AchomkaOffer 1-325,text,true,,2786,114,797,797,https://carnesia.com/,5054,0,4192
1673431530532,4643,HTTP Request,200,OK,AchomkaOffer 1-604,text,true,,2783,114,795,795,https://carnesia.com/,4507,0,3634
1673431529973,5202,HTTP Request,200,OK,AchomkaOffer 1-34,text,true,,2786,114,794,794,https://carnesia.com/,5066,0,4227
1673431530346,4829,HTTP Request,200,OK,AchomkaOffer 1-473,text,true,,2784,114,793,793,https://carnesia.com/,4829,0,4160
1673431530113,5062,HTTP Request,200,OK,AchomkaOffer 1-356,text,true,,2780,114,791,791,https://carnesia.com/,5062,0,4370
1673431530554,4621,HTTP Request,200,OK,AchomkaOffer 1-757,text,true,,2778,114,791,791,https://carnesia.com/,4485,0,3637
1673431530708,4467,HTTP Request,200,OK,AchomkaOffer 1-905,text,true,,2784,114,791,791,https://carnesia.com/,4467,0,3799
1673431530099,5076,HTTP Request,200,OK,AchomkaOffer 1-304,text,true,,2784,114,791,791,https://carnesia.com/,4940,0,4083
1673431529976,5199,HTTP Request,200,OK,AchomkaOffer 1-184,text,true,,2784,114,789,789,https://carnesia.com/,5063,0,4205
1673431529898,5278,HTTP Request,200,OK,AchomkaOffer 1-53,text,true,,2784,114,789,789,https://carnesia.com/,5162,0,4587
1673431529940,5236,HTTP Request,200,OK,AchomkaOffer 1-2,text,true,,2778,114,786,786,https://carnesia.com/,5120,0,4555
1673431530730,4446,HTTP Request,200,OK,AchomkaOffer 1-948,text,true,,2784,114,780,780,https://carnesia.com/,4446,0,3761
1673431529975,5201,HTTP Request,200,OK,AchomkaOffer 1-212,text,true,,2782,114,780,780,https://carnesia.com/,5065,0,4248
1673431530712,4464,HTTP Request,200,OK,AchomkaOffer 1-920,text,true,,2786,114,779,779,https://carnesia.com/,4464,0,3588
1673431530124,5053,HTTP Request,200,OK,AchomkaOffer 1-361,text,true,,2784,114,778,778,https://carnesia.com/,4916,0,4270
1673431530133,5043,HTTP Request,200,OK,AchomkaOffer 1-392,text,true,,2784,114,778,778,https://carnesia.com/,5043,0,4358
1673431530708,4469,HTTP Request,200,OK,AchomkaOffer 1-908,text,true,,2776,114,775,775,https://carnesia.com/,4332,0,3519
1673431530453,4724,HTTP Request,200,OK,AchomkaOffer 1-601,text,true,,2782,114,775,775,https://carnesia.com/,4724,0,4039
1673431530679,4498,HTTP Request,200,OK,AchomkaOffer 1-868,text,true,,2786,114,772,772,https://carnesia.com/,4361,0,3549
1673431530688,4490,HTTP Request,200,OK,AchomkaOffer 1-892,text,true,,2784,114,771,771,https://carnesia.com/,4474,0,4175
1673431530296,4882,HTTP Request,200,OK,AchomkaOffer 1-417,text,true,,2782,114,771,771,https://carnesia.com/,4882,0,4558
1673431530099,5079,HTTP Request,200,OK,AchomkaOffer 1-273,text,true,,2778,114,771,771,https://carnesia.com/,5079,0,4760
1673431529958,5220,HTTP Request,200,OK,AchomkaOffer 1-13,text,true,,2786,114,770,770,https://carnesia.com/,5220,0,4891
1673431530341,4837,HTTP Request,200,OK,AchomkaOffer 1-464,text,true,,2780,114,770,770,https://carnesia.com/,4837,0,4525
1673431529948,5231,HTTP Request,200,OK,AchomkaOffer 1-50,text,true,,2784,114,765,765,https://carnesia.com/,5231,0,4925
1673431530081,5098,HTTP Request,200,OK,AchomkaOffer 1-232,text,true,,2792,114,765,765,https://carnesia.com/,5098,0,4790
1673431529983,5196,HTTP Request,200,OK,AchomkaOffer 1-256,text,true,,2776,114,765,765,https://carnesia.com/,5196,0,4856
1673431529981,5198,HTTP Request,200,OK,AchomkaOffer 1-264,text,true,,2780,114,765,765,https://carnesia.com/,5198,0,4883
1673431530674,4505,HTTP Request,200,OK,AchomkaOffer 1-793,text,true,,2792,114,765,765,https://carnesia.com/,4505,0,4197
1673431530416,4763,HTTP Request,200,OK,AchomkaOffer 1-573,text,true,,2780,114,765,765,https://carnesia.com/,4763,0,4423
1673431530487,4692,HTTP Request,200,OK,AchomkaOffer 1-724,text,true,,2778,114,765,765,https://carnesia.com/,4692,0,4385
1673431529958,5222,HTTP Request,200,OK,AchomkaOffer 1-169,text,true,,2784,114,764,764,https://carnesia.com/,5221,0,4919
1673431530514,4666,HTTP Request,200,OK,AchomkaOffer 1-673,text,true,,2777,114,761,761,https://carnesia.com/,4666,0,4371
1673431529974,5206,HTTP Request,200,OK,AchomkaOffer 1-224,text,true,,2784,114,760,760,https://carnesia.com/,5206,0,4932
1673431530682,4498,HTTP Request,200,OK,AchomkaOffer 1-885,text,true,,2782,114,760,760,https://carnesia.com/,4498,0,4198
1673431530668,4512,HTTP Request,200,OK,AchomkaOffer 1-824,text,true,,2782,114,760,760,https://carnesia.com/,4512,0,4198
1673431530118,5063,HTTP Request,200,OK,AchomkaOffer 1-341,text,true,,2778,114,760,760,https://carnesia.com/,5062,0,4767
1673431530135,5046,HTTP Request,200,OK,AchomkaOffer 1-393,text,true,,2784,114,760,760,https://carnesia.com/,5046,0,4747
1673431530499,4682,HTTP Request,200,OK,AchomkaOffer 1-685,text,true,,2788,114,759,759,https://carnesia.com/,4682,0,4383
1673431530388,4793,HTTP Request,200,OK,AchomkaOffer 1-512,text,true,,2784,114,759,759,https://carnesia.com/,4793,0,4505
1673431530559,4622,HTTP Request,200,OK,AchomkaOffer 1-776,text,true,,2784,114,758,758,https://carnesia.com/,4622,0,3762
1673431530184,4997,HTTP Request,200,OK,AchomkaOffer 1-424,text,true,,2778,114,753,753,https://carnesia.com/,4856,0,4043
1673431529970,5212,HTTP Request,200,OK,AchomkaOffer 1-150,text,true,,2782,114,750,750,https://carnesia.com/,5212,0,4332
1673431530354,4828,HTTP Request,200,OK,AchomkaOffer 1-489,text,true,,2780,114,748,748,https://carnesia.com/,4686,0,3884
1673431530492,4690,HTTP Request,200,OK,AchomkaOffer 1-717,text,true,,2784,114,746,746,https://carnesia.com/,4690,0,3818
1673431529944,5238,HTTP Request,200,OK,AchomkaOffer 1-197,text,true,,2778,114,745,745,https://carnesia.com/,5096,0,4468
1673431530569,4614,HTTP Request,200,OK,AchomkaOffer 1-777,text,true,,2778,114,743,743,https://carnesia.com/,4613,0,3905
1673431529975,5208,HTTP Request,200,OK,AchomkaOffer 1-109,text,true,,2786,114,741,741,https://carnesia.com/,5065,0,4253
1673431530078,5105,HTTP Request,200,OK,AchomkaOffer 1-98,text,true,,2778,114,741,741,https://carnesia.com/,4962,0,4155
1673431530484,4700,HTTP Request,200,OK,AchomkaOffer 1-597,text,true,,2788,114,741,741,https://carnesia.com/,4699,0,4419
1673431530387,4797,HTTP Request,200,OK,AchomkaOffer 1-532,text,true,,2784,114,740,740,https://carnesia.com/,4797,0,4526
1673431529916,5268,HTTP Request,200,OK,AchomkaOffer 1-141,text,true,,2784,114,740,740,https://carnesia.com/,5267,0,4383
1673431530677,4507,HTTP Request,200,OK,AchomkaOffer 1-860,text,true,,2777,114,740,740,https://carnesia.com/,4507,0,4216
1673431530389,4795,HTTP Request,200,OK,AchomkaOffer 1-779,text,true,,2782,114,740,740,https://carnesia.com/,4795,0,4532
1673431530469,4715,HTTP Request,200,OK,AchomkaOffer 1-637,text,true,,2786,114,739,739,https://carnesia.com/,4715,0,4447
1673431530208,4976,HTTP Request,200,OK,AchomkaOffer 1-245,text,true,,2776,114,738,738,https://carnesia.com/,4975,0,4064
1673431530388,4795,HTTP Request,200,OK,AchomkaOffer 1-509,text,true,,2780,114,741,741,https://carnesia.com/,4652,0,3842
1673431530578,4606,HTTP Request,200,OK,AchomkaOffer 1-850,text,true,,2782,114,741,741,https://carnesia.com/,4606,0,4338
1673431530631,4553,HTTP Request,200,OK,AchomkaOffer 1-805,text,true,,2782,114,741,741,https://carnesia.com/,4552,0,4264
1673431530111,5073,HTTP Request,200,OK,AchomkaOffer 1-323,text,true,,2775,114,741,741,https://carnesia.com/,5072,0,4803
1673431530574,4610,HTTP Request,200,OK,AchomkaOffer 1-831,text,true,,2777,114,741,741,https://carnesia.com/,4609,0,4324
1673431530770,4414,HTTP Request,200,OK,AchomkaOffer 1-996,text,true,,2792,114,741,741,https://carnesia.com/,4413,0,4109
1673431529974,5210,HTTP Request,200,OK,AchomkaOffer 1-57,text,true,,2782,114,741,741,https://carnesia.com/,5209,0,4924
1673431530101,5083,HTTP Request,200,OK,AchomkaOffer 1-288,text,true,,2787,114,740,740,https://carnesia.com/,5083,0,4807
1673431530334,4851,HTTP Request,200,OK,AchomkaOffer 1-457,text,true,,2792,114,735,735,https://carnesia.com/,4706,0,4082
1673431529922,5263,HTTP Request,200,OK,AchomkaOffer 1-308,text,true,,2781,114,732,732,https://carnesia.com/,5118,0,4300
1673431530103,5083,HTTP Request,200,OK,AchomkaOffer 1-352,text,true,,2784,114,726,726,https://carnesia.com/,5082,0,4178
1673431530670,4516,HTTP Request,200,OK,AchomkaOffer 1-832,text,true,,2780,114,726,726,https://carnesia.com/,4370,0,3749
1673431530468,4718,HTTP Request,200,OK,AchomkaOffer 1-632,text,true,,2788,114,725,725,https://carnesia.com/,4718,0,4013
1673431530694,4492,HTTP Request,200,OK,AchomkaOffer 1-896,text,true,,2782,114,724,724,https://carnesia.com/,4346,0,3604
1673431530762,4424,HTTP Request,200,OK,AchomkaOffer 1-968,text,true,,2784,114,724,724,https://carnesia.com/,4298,0,3704
1673431529916,5270,HTTP Request,200,OK,AchomkaOffer 1-10,text,true,,2786,114,723,723,https://carnesia.com/,5270,0,4366
1673431530698,4482,HTTP Request,200,OK,AchomkaOffer 1-884,text,true,,2780,114,761,761,https://carnesia.com/,4482,0,4179
1673431530528,4666,HTTP Request,200,OK,AchomkaOffer 1-661,text,true,,2778,114,721,721,https://carnesia.com/,4665,0,4393
1673431529914,5280,HTTP Request,200,OK,AchomkaOffer 1-196,text,true,,2779,114,721,721,https://carnesia.com/,5279,0,4984
1673431530127,5066,HTTP Request,200,OK,AchomkaOffer 1-538,text,true,,2794,114,721,721,https://carnesia.com/,5066,0,4796
1673431530099,5095,HTTP Request,200,OK,AchomkaOffer 1-277,text,true,,2775,114,721,721,https://carnesia.com/,5095,0,4790
1673431530294,4900,HTTP Request,200,OK,AchomkaOffer 1-396,text,true,,2791,114,721,721,https://carnesia.com/,4900,0,4628
1673431530680,4513,HTTP Request,200,OK,AchomkaOffer 1-744,text,true,,2784,114,721,721,https://carnesia.com/,4513,0,4219
1673431530388,4664,HTTP Request,200,OK,AchomkaOffer 1-516,text,true,,2784,114,1000,1000,https://carnesia.com/,4662,0,3846
1673431529964,5235,HTTP Request,200,OK,AchomkaOffer 1-19,text,true,,2778,114,713,713,https://carnesia.com/,5235,0,4968
1673431530690,4509,HTTP Request,200,OK,AchomkaOffer 1-873,text,true,,2780,114,713,713,https://carnesia.com/,4509,0,4244
1673431530335,4864,HTTP Request,200,OK,AchomkaOffer 1-460,text,true,,2790,114,713,713,https://carnesia.com/,4864,0,4606
1673431529949,5250,HTTP Request,200,OK,AchomkaOffer 1-93,text,true,,2780,114,713,713,https://carnesia.com/,5250,0,5002
1673431530457,4743,HTTP Request,200,OK,AchomkaOffer 1-643,text,true,,2788,114,713,713,https://carnesia.com/,4742,0,4486
1673431530347,4852,HTTP Request,200,OK,AchomkaOffer 1-476,text,true,,2777,114,713,713,https://carnesia.com/,4852,0,4596
1673431529948,5252,HTTP Request,200,OK,AchomkaOffer 1-219,text,true,,2786,114,713,713,https://carnesia.com/,5252,0,5002
1673431529934,5266,HTTP Request,200,OK,AchomkaOffer 1-286,text,true,,2780,114,713,713,https://carnesia.com/,5266,0,5021
1673431530754,4446,HTTP Request,200,OK,AchomkaOffer 1-961,text,true,,2786,114,713,713,https://carnesia.com/,4446,0,4196
1673431529963,5237,HTTP Request,200,OK,AchomkaOffer 1-248,text,true,,2784,114,713,713,https://carnesia.com/,5237,0,4962
1673431530498,4702,HTTP Request,200,OK,AchomkaOffer 1-688,text,true,,2784,114,713,713,https://carnesia.com/,4702,0,4457
1673431530130,5079,HTTP Request,200,OK,AchomkaOffer 1-380,text,true,,2782,114,701,701,https://carnesia.com/,5078,0,4828
1673431530696,4513,HTTP Request,200,OK,AchomkaOffer 1-940,text,true,,2784,114,701,701,https://carnesia.com/,4512,0,4248
1673431530392,4817,HTTP Request,200,OK,AchomkaOffer 1-783,text,true,,2784,114,701,701,https://carnesia.com/,4817,0,4598
1673431530084,5126,HTTP Request,200,OK,AchomkaOffer 1-1,text,true,,2784,114,698,698,https://carnesia.com/,5126,0,4874
1673431530101,5109,HTTP Request,200,OK,AchomkaOffer 1-309,text,true,,2782,114,698,698,https://carnesia.com/,5109,0,4860
1673431530613,4597,HTTP Request,200,OK,AchomkaOffer 1-879,text,true,,2780,114,698,698,https://carnesia.com/,4597,0,4382
1673431529948,5263,HTTP Request,200,OK,AchomkaOffer 1-23,text,true,,2780,114,697,697,https://carnesia.com/,5263,0,5011
1673431529949,5263,HTTP Request,200,OK,AchomkaOffer 1-299,text,true,,2784,114,695,695,https://carnesia.com/,5263,0,5041
1673431530490,4722,HTTP Request,200,OK,AchomkaOffer 1-708,text,true,,2781,114,695,695,https://carnesia.com/,4722,0,4484
1673431530634,4578,HTTP Request,200,OK,AchomkaOffer 1-813,text,true,,2782,114,695,695,https://carnesia.com/,4578,0,4372
1673431530386,4825,HTTP Request,200,OK,AchomkaOffer 1-508,text,true,,2773,114,697,697,https://carnesia.com/,4825,0,4609
1673431530485,4726,HTTP Request,200,OK,AchomkaOffer 1-711,text,true,,2782,114,697,697,https://carnesia.com/,4726,0,4482
1673431530663,4549,HTTP Request,200,OK,AchomkaOffer 1-737,text,true,,2782,114,695,695,https://carnesia.com/,4549,0,4312
1673431530326,4886,HTTP Request,200,OK,AchomkaOffer 1-452,text,true,,2788,114,695,695,https://carnesia.com/,4886,0,4661
1673431530442,4770,HTTP Request,200,OK,AchomkaOffer 1-655,text,true,,2786,114,695,695,https://carnesia.com/,4770,0,4552
1673431530429,4787,HTTP Request,200,OK,AchomkaOffer 1-577,text,true,,2786,114,695,695,https://carnesia.com/,4787,0,4583
1673431530498,4718,HTTP Request,200,OK,AchomkaOffer 1-689,text,true,,2784,114,695,695,https://carnesia.com/,4718,0,4515
1673431530695,4521,HTTP Request,200,OK,AchomkaOffer 1-897,text,true,,2782,114,695,695,https://carnesia.com/,4521,0,4300
1673431530570,4647,HTTP Request,200,OK,AchomkaOffer 1-819,text,true,,2780,114,692,692,https://carnesia.com/,4647,0,4465
1673431530244,4974,HTTP Request,200,OK,AchomkaOffer 1-490,text,true,,2786,114,692,692,https://carnesia.com/,4973,0,4770
1673431530249,4969,HTTP Request,200,OK,AchomkaOffer 1-305,text,true,,2778,114,690,690,https://carnesia.com/,4969,0,4766
1673431530101,5118,HTTP Request,200,OK,AchomkaOffer 1-317,text,true,,2788,114,689,689,https://carnesia.com/,5118,0,4933
1673431530712,4508,HTTP Request,200,OK,AchomkaOffer 1-959,text,true,,2786,114,689,689,https://carnesia.com/,4508,0,4319
1673431530387,4830,HTTP Request,200,OK,AchomkaOffer 1-524,text,true,,2781,114,692,692,https://carnesia.com/,4830,0,4626
1673431530516,4701,HTTP Request,200,OK,AchomkaOffer 1-657,text,true,,2788,114,692,692,https://carnesia.com/,4701,0,4499
1673431530703,4517,HTTP Request,200,OK,AchomkaOffer 1-821,text,true,,2783,114,688,688,https://carnesia.com/,4517,0,4321
1673431530751,4469,HTTP Request,200,OK,AchomkaOffer 1-949,text,true,,2787,114,689,689,https://carnesia.com/,4469,0,4279
1673431529959,5260,HTTP Request,200,OK,AchomkaOffer 1-32,text,true,,2784,114,689,689,https://carnesia.com/,5260,0,5064
1673431529970,5248,HTTP Request,200,OK,AchomkaOffer 1-249,text,true,,2784,114,690,690,https://carnesia.com/,5248,0,4885
1673431530522,4703,HTTP Request,200,OK,AchomkaOffer 1-733,text,true,,2782,114,681,681,https://carnesia.com/,4703,0,4499
1673431529928,5297,HTTP Request,200,OK,AchomkaOffer 1-94,text,true,,2780,114,681,681,https://carnesia.com/,5297,0,5118
1673431530542,4683,HTTP Request,200,OK,AchomkaOffer 1-743,text,true,,2782,114,681,681,https://carnesia.com/,4683,0,4496
1673431530574,4651,HTTP Request,200,OK,AchomkaOffer 1-765,text,true,,2792,114,681,681,https://carnesia.com/,4651,0,4476
1673431530686,4539,HTTP Request,200,OK,AchomkaOffer 1-810,text,true,,2778,114,681,681,https://carnesia.com/,4533,0,4359
1673431529920,5306,HTTP Request,200,OK,AchomkaOffer 1-160,text,true,,2782,114,678,678,https://carnesia.com/,5305,0,5103
1673431530684,4542,HTTP Request,200,OK,AchomkaOffer 1-822,text,true,,2790,114,679,679,https://carnesia.com/,4542,0,4355
1673431529936,5289,HTTP Request,200,OK,AchomkaOffer 1-291,text,true,,2780,114,681,681,https://carnesia.com/,5289,0,5103
1673431530431,4801,HTTP Request,200,OK,AchomkaOffer 1-639,text,true,,2783,114,673,673,https://carnesia.com/,4801,0,4602
1673431530503,4738,HTTP Request,200,OK,AchomkaOffer 1-664,text,true,,2782,114,672,672,https://carnesia.com/,4737,0,4554
1673431530214,5027,HTTP Request,200,OK,AchomkaOffer 1-426,text,true,,2786,114,671,671,https://carnesia.com/,5027,0,4835
1673431530410,4845,HTTP Request,200,OK,AchomkaOffer 1-606,text,true,,2781,114,670,670,https://carnesia.com/,4845,0,4659
1673431530763,4492,HTTP Request,200,OK,AchomkaOffer 1-981,text,true,,2782,114,670,670,https://carnesia.com/,4492,0,4297
1673431529939,5316,HTTP Request,200,OK,AchomkaOffer 1-123,text,true,,2786,114,670,670,https://carnesia.com/,5316,0,5130
1673431530242,5016,HTTP Request,200,OK,AchomkaOffer 1-486,text,true,,2782,114,667,667,https://carnesia.com/,5013,0,4833
1673431530433,4826,HTTP Request,200,OK,AchomkaOffer 1-589,text,true,,2784,114,667,667,https://carnesia.com/,4826,0,4646
1673431530455,4805,HTTP Request,200,OK,AchomkaOffer 1-609,text,true,,2782,114,666,666,https://carnesia.com/,4805,0,4257
1673431530491,4772,HTTP Request,200,OK,AchomkaOffer 1-712,text,true,,2784,114,664,664,https://carnesia.com/,4771,0,4590
1673431530402,4863,HTTP Request,200,OK,AchomkaOffer 1-553,text,true,,2783,114,663,663,https://carnesia.com/,4862,0,4303
1673431529922,5344,HTTP Request,200,OK,AchomkaOffer 1-217,text,true,,2780,114,662,662,https://carnesia.com/,5344,0,4550
1673431530628,4637,HTTP Request,200,OK,AchomkaOffer 1-801,text,true,,2780,114,662,662,https://carnesia.com/,4637,0,4056
1673431530389,4882,HTTP Request,200,OK,AchomkaOffer 1-493,text,true,,2788,114,660,660,https://carnesia.com/,4882,0,4700
1673431530412,4874,HTTP Request,200,OK,AchomkaOffer 1-564,text,true,,2780,114,659,659,https://carnesia.com/,4873,0,4672
1673431530210,5076,HTTP Request,200,OK,AchomkaOffer 1-427,text,true,,2782,114,659,659,https://carnesia.com/,5075,0,4885
1673431530688,4598,HTTP Request,200,OK,AchomkaOffer 1-880,text,true,,2784,114,658,658,https://carnesia.com/,4598,0,4403
1673431529972,5314,HTTP Request,200,OK,AchomkaOffer 1-153,text,true,,2786,114,659,659,https://carnesia.com/,5313,0,5118
1673431530700,4586,HTTP Request,200,OK,AchomkaOffer 1-941,text,true,,2782,114,659,659,https://carnesia.com/,4585,0,4387
1673431529975,5311,HTTP Request,200,OK,AchomkaOffer 1-65,text,true,,2782,114,659,659,https://carnesia.com/,5310,0,5116
1673431530490,4798,HTTP Request,200,OK,AchomkaOffer 1-716,text,true,,2784,114,653,653,https://carnesia.com/,4798,0,4589
1673431529986,5309,HTTP Request,200,OK,AchomkaOffer 1-268,text,true,,2778,114,652,652,https://carnesia.com/,5301,0,5113
1673431530502,4794,HTTP Request,200,OK,AchomkaOffer 1-669,text,true,,2782,114,652,652,https://carnesia.com/,4793,0,4607
1673431530108,5188,HTTP Request,200,OK,AchomkaOffer 1-297,text,true,,2781,114,651,651,https://carnesia.com/,5188,0,4989
1673431530753,4558,HTTP Request,200,OK,AchomkaOffer 1-936,text,true,,2780,114,648,648,https://carnesia.com/,4558,0,4370
1673431530500,4812,HTTP Request,200,OK,AchomkaOffer 1-680,text,true,,2778,114,648,648,https://carnesia.com/,4812,0,4614
1673431529975,5339,HTTP Request,200,OK,AchomkaOffer 1-165,text,true,,2786,114,640,640,https://carnesia.com/,5338,0,4958
1673431529970,5344,HTTP Request,200,OK,AchomkaOffer 1-214,text,true,,2788,114,640,640,https://carnesia.com/,5243,0,5024
1673431530249,5065,HTTP Request,200,OK,AchomkaOffer 1-344,text,true,,2783,114,637,637,https://carnesia.com/,5065,0,4740
1673431530330,4991,HTTP Request,200,OK,AchomkaOffer 1-453,text,true,,2790,114,630,630,https://carnesia.com/,4991,0,4593
1673431529921,5401,HTTP Request,200,OK,AchomkaOffer 1-133,text,true,,2780,114,630,630,https://carnesia.com/,5274,0,5004
1673431530465,4856,HTTP Request,200,OK,AchomkaOffer 1-624,text,true,,2788,114,630,630,https://carnesia.com/,4856,0,4469
1673431529975,5348,HTTP Request,200,OK,AchomkaOffer 1-14,text,true,,2786,114,628,628,https://carnesia.com/,5348,0,4904
1673431530410,4913,HTTP Request,200,OK,AchomkaOffer 1-557,text,true,,2786,114,627,627,https://carnesia.com/,4785,0,4487
1673431529938,5394,HTTP Request,200,OK,AchomkaOffer 1-240,text,true,,2788,114,624,624,https://carnesia.com/,5394,0,5184
1673431530080,5326,HTTP Request,200,OK,AchomkaOffer 1-106,text,true,,2781,114,623,623,https://carnesia.com/,5317,0,5069
1673431530211,5220,HTTP Request,200,OK,AchomkaOffer 1-628,text,true,,2778,114,622,622,https://carnesia.com/,5220,0,4949
1673431529971,5478,HTTP Request,200,OK,AchomkaOffer 1-86,text,true,,2784,114,621,621,https://carnesia.com/,5478,0,5205
1673431530322,5127,HTTP Request,200,OK,AchomkaOffer 1-448,text,true,,2782,114,621,621,https://carnesia.com/,5127,0,4853
1673431530698,4757,HTTP Request,200,OK,AchomkaOffer 1-853,text,true,,2778,114,619,619,https://carnesia.com/,4757,0,4538
1673431530628,4834,HTTP Request,200,OK,AchomkaOffer 1-800,text,true,,2782,114,618,618,https://carnesia.com/,4834,0,4594
1673431530186,5276,HTTP Request,200,OK,AchomkaOffer 1-421,text,true,,2784,114,618,618,https://carnesia.com/,5276,0,5037
1673431530123,5340,HTTP Request,200,OK,AchomkaOffer 1-364,text,true,,2780,114,616,616,https://carnesia.com/,5340,0,5105
1673431529949,5516,HTTP Request,200,OK,AchomkaOffer 1-30,text,true,,2786,114,615,615,https://carnesia.com/,5514,0,5284
1673431529990,5476,HTTP Request,200,OK,AchomkaOffer 1-261,text,true,,2788,114,615,614,https://carnesia.com/,5476,0,5249
1673431529920,5546,HTTP Request,200,OK,AchomkaOffer 1-221,text,true,,2780,114,615,615,https://carnesia.com/,5545,0,5315
1673431530125,5361,HTTP Request,200,OK,AchomkaOffer 1-369,text,true,,2784,114,612,612,https://carnesia.com/,5346,0,5113
1673431529904,5583,HTTP Request,200,OK,AchomkaOffer 1-113,text,true,,2782,114,611,611,https://carnesia.com/,5562,0,5331
1673431530233,5254,HTTP Request,200,OK,AchomkaOffer 1-281,text,true,,2782,114,611,611,https://carnesia.com/,5254,0,5003
1673431530299,5190,HTTP Request,200,OK,AchomkaOffer 1-408,text,true,,2788,114,609,609,https://carnesia.com/,5189,0,4958
1673431529910,5582,HTTP Request,200,OK,AchomkaOffer 1-213,text,true,,2784,114,608,608,https://carnesia.com/,5582,0,5343
1673431530430,5062,HTTP Request,200,OK,AchomkaOffer 1-585,text,true,,2782,114,608,608,https://carnesia.com/,5062,0,4812
1673431529974,5519,HTTP Request,200,OK,AchomkaOffer 1-29,text,true,,2786,114,606,606,https://carnesia.com/,5518,0,5278
1673431529922,5572,HTTP Request,200,OK,AchomkaOffer 1-228,text,true,,2780,114,606,606,https://carnesia.com/,5572,0,5331
1673431530513,4982,HTTP Request,200,OK,AchomkaOffer 1-665,text,true,,2780,114,604,604,https://carnesia.com/,4982,0,4756
1673431530498,4997,HTTP Request,200,OK,AchomkaOffer 1-692,text,true,,2788,114,604,604,https://carnesia.com/,4997,0,4758
1673431530758,4737,HTTP Request,200,OK,AchomkaOffer 1-972,text,true,,2778,114,604,604,https://carnesia.com/,4737,0,4490
1673431530716,4781,HTTP Request,200,OK,AchomkaOffer 1-945,text,true,,2786,114,601,601,https://carnesia.com/,4779,0,4541
1673431530688,4809,HTTP Request,200,OK,AchomkaOffer 1-881,text,true,,2782,114,601,601,https://carnesia.com/,4809,0,4569
1673431530551,4947,HTTP Request,200,OK,AchomkaOffer 1-736,text,true,,2783,114,599,599,https://carnesia.com/,4947,0,4703
1673431530294,5207,HTTP Request,200,OK,AchomkaOffer 1-404,text,true,,2780,114,598,598,https://carnesia.com/,5206,0,4971
1673431529971,5532,HTTP Request,200,OK,AchomkaOffer 1-149,text,true,,2784,114,597,597,https://carnesia.com/,5531,0,5318
1673431530251,5253,HTTP Request,200,OK,AchomkaOffer 1-348,text,true,,2782,114,597,597,https://carnesia.com/,5251,0,5011
1673431530386,5117,HTTP Request,200,OK,AchomkaOffer 1-533,text,true,,2777,114,597,597,https://carnesia.com/,5117,0,4888
1673431530389,5116,HTTP Request,200,OK,AchomkaOffer 1-500,text,true,,2786,114,595,595,https://carnesia.com/,5115,0,4864
1673431530388,5119,HTTP Request,200,OK,AchomkaOffer 1-529,text,true,,2782,114,593,593,https://carnesia.com/,5117,0,4847
1673431530159,5349,HTTP Request,200,OK,AchomkaOffer 1-413,text,true,,2794,114,593,593,https://carnesia.com/,5345,0,5113
1673431529973,5537,HTTP Request,200,OK,AchomkaOffer 1-173,text,true,,2780,114,592,592,https://carnesia.com/,5530,0,5295
1673431530558,4953,HTTP Request,200,OK,AchomkaOffer 1-768,text,true,,2778,114,591,591,https://carnesia.com/,4953,0,4750
1673431530692,4819,HTTP Request,200,OK,AchomkaOffer 1-752,text,true,,2776,114,591,591,https://carnesia.com/,4819,0,4608
1673431530543,4972,HTTP Request,200,OK,AchomkaOffer 1-732,text,true,,2790,114,589,589,https://carnesia.com/,4972,0,4757
1673431530710,4807,HTTP Request,200,OK,AchomkaOffer 1-925,text,true,,2784,114,588,588,https://carnesia.com/,4807,0,4588
1673431530753,4766,HTTP Request,200,OK,AchomkaOffer 1-956,text,true,,2782,114,587,587,https://carnesia.com/,4765,0,4550
1673431529949,5592,HTTP Request,200,OK,AchomkaOffer 1-157,text,true,,2780,114,586,586,https://carnesia.com/,5592,0,5344
